S555555067,LOREAL Shampoo(400),SHAMPOO,,,LOREAL,400ml,460,600,1
FW555555068,LOREAL FACE WASH,Face Wash ,,,LOREAL,150ml,350,550,2
H G555555069,LOREAL Hair Gel,Heir Gel ,,,LOREAL,150ml,180,250,2
S9288,LOREAL Shampoo,SHAMPOO,,,LOREAL,750ml,780,900,2
S9291,LOREAL Shampoo,SHAMPOO,,,LOREAL,450ml,460,600,2
S9297,LOREAL Shampoo,SHAMPOO,,,LOREAL,375ml,420,550,2
S9299,LOREAL Shampoo(400),SHAMPOO,,,LOREAL,400ml,440,600,2
H Co9306,Loreal Healthy Look,Hair Color ,,,LOREAL,pcs,560,700,2
H Co9307,Hair Coler F5,Hair Color ,,,LOREAL,pcs,750,900,2
H Co9308,Hair Coler 1031,Hair Color ,,,LOREAL,pcs,850,1000,2
H Co9309,LOREAL Hair Coler 36,Hair Color ,,,LOREAL,pcs,850,1000,2
H Co9310,LOREAL Hair Coler 1B,Hair Color ,,,LOREAL,pcs,780,900,2
H Co9311,LOREAL Hair Coler F6,Hair Color ,,,LOREAL,pcs,760,900,2
CR14093,LOREAL cream,CREAM,,,LOREAL,pcs,980,1400,2
S14107,Loreal Shampoo,SHAMPOO,,,LOREAL,384ml,350,500,2
H9313,LOREAL Hair Wax,Hair  Care ,,,LOREAL,pcs,160,250,2
CR9322,Loreal Revitaliift,CREAM,,,LOREAL,pcs,780,1400,2
CR9323,Loreal White Perfect,CREAM,,,LOREAL,pcs,720,1000,2
CR9325,Loreal Age Perfect,CREAM,,,LOREAL,pcs,900,1400,2
S9330,Loreal Shampoo 400,SHAMPOO,,,LOREAL,400ml,370,500,2
H G9333,Loreal Gel,Heir Gel ,,,LOREAL,pcs,290,500,2
H9334,LOREAL Hair Spray,Hair  Care ,,,LOREAL,pcs,450,600,2
F F9345,LOREAL FACE WASH,Face Fome ,,,LOREAL,pcs,330,450,2
H SP9351,LOREAL Hair Spray,Hair Spray ,,,LOREAL,pcs,450,600,2
S14118,LOREAL Shampoo(400),SHAMPOO,,,LOREAL,400ml,460,600,2
S14122,LOREAL Shampoo(400),SHAMPOO,,,LOREAL,pcs,380,550,2
S14125,LOREAL Shampoo(400),SHAMPOO,,,LOREAL,400ml,360,550,2
S14127,LOREAL Shampoo,SHAMPOO,,,LOREAL,200ml,180,300,2
FW14138,LOREAL FACE WASH,Face Wash ,,,LOREAL,pcs,370,550,2
S555555076,LOREAL Shampoo,SHAMPOO,,,LOREAL,pcs,360,500,2
FOOI103,Loreal Foundation,Foundation ,,,LOREAL,pcs,860,1200,2
CROI109,Loreal Cream,CREAM,,,LOREAL,pcs,880,1300,2
S9386,Loreal Shampoo 400ml,SHAMPOO,,,LOREAL,400ml,420,600,2
F9413,LOREAL FACE WASH,FACE ,,,LOREAL,pcs,330,450,2
L9436,Loreal Face Lotion,LOTION,,,LOREAL,pcs,420,650,2
kAI027,Loreal Kagol,KAJOL,,,LOREAL,pcs,370,450,1
CRM/S  S  E046,EYE Cream,CREAM,,,LOREAL,pcs,800,1200,1
FOM/S  S  E048,Tru Match Foundation,Foundation ,,,LOREAL,pcs,830,1100,1
S9480,Loreal Shampoo,SHAMPOO,,,LOREAL,400ml,340,500,1
S9502,Loreal VIve Pro Shampo,SHAMPOO,,,LOREAL,pcs,380,500,1
FW9540,Loreal Face Wash,Face Wash ,,,LOREAL,pcs,300,400,1
c9561,Loreal Conditioner,Conditionar,,,LOREAL,384ml,390,600,1
H Co9567,Loreal Hair Coler,Hair Color ,,,LOREAL,pcs,750,1000,1
H Co9572,Loreal Hair Coler,Hair Color ,,,LOREAL,pcs,550,800,1
H G9574,LOreal Hair wax,Heir Gel ,,,LOREAL,pcs,160,250,1
F9578,Loreal Face Wash,FACE ,,,LOREAL,pcs,330,450,1
FW9599,Loreal Face Wash,Face Wash ,,,LOREAL,pcs,320,400,1
FW9606,Loreal Face Wash,Face Wash ,,,LOREAL,pcs,290,500,1
S112233004,Loreal Shampoo 400ml,SHAMPOO,,,LOREAL,400ml,450,600,1
S112233011,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,380,600,1
CRoi044,Triple Active Cream,CREAM,,,LOREAL,pcs,680,1200,1
scoi045,Loreal Scrub,Scrub,,,LOREAL,pcs,470,700,1
FCoi049,Loreal 35+ Cream,Face Cream,,,LOREAL,pcs,880,1400,1
FOoi053,Loreal Foundation,Foundation ,,,LOREAL,pcs,870,1150,1
H9620,Loreal hair sPA,Hair  Care ,,,LOREAL,pcs,980,1350,1
FW9629,Loreal Face WAsh,Face Wash ,,,LOREAL,pcs,300,400,1
H9641,Lolane Hair Spray,Hair  Care ,,,LOREAL,pcs,340,450,1
H9642,Loreal Hair Spa,Hair  Care ,,,LOREAL,pcs,550,850,1
S9648,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,450,600,1
S9651,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,350,550,1
H9661,Lolane gel Spray,Hair  Care ,,,LOREAL,pcs,250,350,1
S9662,Loreal Shampoo Kids,SHAMPOO,,,LOREAL,pcs,290,400,1
H Co9672,hair coler,Hair Color ,,,LOREAL,pcs,750,900,1
H Co9673,Hair coler,Hair Color ,,,LOREAL,pcs,760,900,1
CRA G S272,Loreal Man Cream,CREAM,,,LOREAL,pcs,750,1000,1
FOoi087,lOREAL mAT,Foundation ,,,LOREAL,pcs,800,1050,1
koi088,lOREAL kAGOL,KAJOL,,,LOREAL,pcs,350,450,1
S9694,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,350,550,1
H Co9713,Loreal Hair Coler,Hair Color ,,,LOREAL,pcs,730,900,1
FW9725,Loreal Face Wash,Face Wash ,,,LOREAL,pcs,340,450,1
BW14147,Loreal Body Wash,Body Wash,,,LOREAL,pcs,390,550,1
HOoi015,Organ Oil Hair Treatment,Hair Oil,,,ORGAN OIL,pcs,350,500,2
HOI011,ORGAN OIL,Hair  Care ,,,ORGAN OIL,50ml,350,500,2
HTOI032,HAIR MASK,Hair Tonic,,,ORGAN OIL,230ml,350,500,1
SOI037,Shampoo,SHAMPOO,,,ORGAN OIL,300ml,370,600,1
HA G S149,ORGAN  Hair Mask,Hair  Care ,,,ORGAN OIL,pcs,390,550,1
Soi033,Organ Shampoo,SHAMPOO,,,ORGAN OIL,pcs,420,600,1
coi037,Organ Conditioner,Conditionar,,,ORGAN OIL,pcs,400,600,2
Scroi040,Serum,Scrum,,,ORGAN OIL,pcs,400,550,1
Hoi043,HAir Mask,Hair  Care ,,,ORGAN OIL,946ml,420,600,1
ESHoi021,Baked Eyeshado,EYE SHADOW,,,REVOLUTION,pcs,220,400,4
M UOI004,Revolution,Make -Up,,,REVOLUTION,pcs,480,650,1
M UOI022,Revolution MAKUP,Make -Up,,,REVOLUTION,pcs,350,450,2
M UOI069,Make Up,Make -Up,,,REVOLUTION,pcs,850,1300,1
M UOI070,Mak up ,Make -Up,,,REVOLUTION,pcs,850,1300,1
M UOI071,Mak up ,Make -Up,,,REVOLUTION,pcs,960,1300,1
M UOI072,Mak up ,Make -Up,,,REVOLUTION,pcs,960,1300,1
MUC14019,Pro Fix,Make -Up Cream,,,REVOLUTION,100ml,470,600,1
PP14020,Pressed Powder ,Pressed Powder,,,REVOLUTION,pcs,280,350,2
M U14021,Makup,Make -Up,,,REVOLUTION,pcs,500,750,2
FP14024,Face Powder,Face powder,,,REVOLUTION,pcs,300,450,2
M U14025,Mak up 32,Make -Up,,,REVOLUTION,pcs,700,1200,2
M U14027,Mak up 8,Make -Up,,,REVOLUTION,pcs,500,700,2
M U14028,Mak up 4,Make -Up,,,REVOLUTION,pcs,700,1100,1
ESHOI079,Eye Shado,EYE SHADOW,,,REVOLUTION,pcs,850,1200,2
ESHOI085,Eye Shado ,EYE SHADOW,,,REVOLUTION,pcs,850,1200,2
ESHOI087,Eyeshado,EYE SHADOW,,,REVOLUTION,pcs,970,1300,1
B OOI096,Blush ,Blush -on,,,REVOLUTION,pcs,660,800,2
ESBOI111,Eye Shado Plate,Eye Shado & Blusher,,,REVOLUTION,pcs,1720,2400,2
ESHM/S  S  E026,Eye Shado,EYE SHADOW,,,REVOLUTION,pcs,1000,1300,2
M Roi060,Makup Rebulation Blush,Makap remobar ,,,REVOLUTION,pcs,660,900,1
BREoi061,Brush,BRUSH,,,REVOLUTION,pcs,270,350,1
M Roi062,Revolution Iconic Pro 1,Makap remobar ,,,REVOLUTION,pcs,650,850,2
Cooi063,Conceler,Concealer,,,REVOLUTION,pcs,260,350,1
M Uoi065,Ultra pro Glow,Make -Up,,,REVOLUTION,pcs,1030,1400,1
Foi066,Revolution VIVID ,FACE ,,,REVOLUTION,pcs,380,550,1
ESHoi067,Revolution Beyond ,EYE SHADOW,,,REVOLUTION,pcs,850,1300,1
BREoi068,Brush,BRUSH,,,REVOLUTION,pcs,220,300,1
M Roi070,Flawless matte 2,Makap remobar ,,,REVOLUTION,pcs,850,1300,1
M Roi072,Revolution Blush Palette,Makap remobar ,,,REVOLUTION,pcs,630,850,1
M Roi073,Revolution Blush palette,Makap remobar ,,,REVOLUTION,pcs,630,750,1
M Roi074,0revolution Fortune Favours,Makap remobar ,,,REVOLUTION,pcs,970,1300,1
M Roi075,Iconic pro 2,Makap remobar ,,,REVOLUTION,pcs,650,850,1
M Roi076,144 ultra eye shado ,Makap remobar ,,,REVOLUTION,pcs,1650,2500,1
FPoi023,Super fine,Face powder,,,TECHNIC,pcs,450,600,2
FPoi025,SOFT Focus,Face powder,,,TECHNIC,pcs,500,700,2
FPOI008,SUPER FINE Powder,Face powder,,,TECHNIC,pcs,280,400,1
FPOI015,LOOSE POWder,Face powder,,,TECHNIC,pcs,300,450,2
B OOI110,Colour Blush ,Blush -on,,,TECHNIC,pcs,410,600,2
Foi058,Techino Get Gorgeous,FACE ,,,TECHNIC,pcs,280,400,1
ESHoi059,Techino Eye shado,EYE SHADOW,,,TECHNIC,pcs,280,400,1
ESBoi064,Techinc Pro Finish,Eye Shado & Blusher,,,TECHNIC,pcs,620,850,1
Foi069,Colour Fix,FACE ,,,TECHNIC,pcs,320,500,1
L Toi030,LIP BAIM,Lip Titman,,,DERMA V 10,pcs,100,200,3
ECoi031,MIRACEL EYE CREAM,EYE CREAM,,,GARNIER,pcs,300,450,2
CR9022,Garnier Sakura  White Cream 50ml,CREAM,,,GARNIER,pcs,550,750,4
CR9077,Garnier Sakura  White Cream 50ml,CREAM,,,GARNIER,pcs,550,750,1
H CoU D001,Garnier Hair Colour (NA),Hair Color ,,,GARNIER,pcs,232,295,2
SU D002,Garnier Fructis Shampoo 340ml,SHAMPOO,,,GARNIER,pcs,386,440,10
SU D003,Garnier Fructis Fall Fight Shampoo 175ml,SHAMPOO,,,GARNIER,pcs,205,235,10
FWU D006,Garnier Man Power White,Face Wash ,,,GARNIER,100g,192,220,2
FWU D007,Garnier White Complete ,Face Wash ,,,GARNIER,100g,152,196,2
FWU D008,Garnier Man Acno fight  100g,Face Wash ,,,GARNIER,pcs,209,232,2
FWU D009,Garnier Men Intense Fresh  100g,Face Wash ,,,GARNIER,pcs,192,220,2
FWU D010,Garnier Men oil Clear 100g,Face Wash ,,,GARNIER,pcs,182,226,2
FWU D011,Garnier Pure Exfoliationg 100ml,Face Wash ,,,GARNIER,pcs,192,220,2
H CoU D012,Garnier Color Naturals (NA),Hair Color ,,,GARNIER,pcs,283,350,12
FWU D001,White Complete Double Action,Face Wash ,,,GARNIER,100g,178,235,2
FWU D003,Power White Double Action,Face Wash ,,,GARNIER,100g,193,240,2
FWU D004,Pure Active,Face Wash ,,,GARNIER,100g,116,137,2
CRU D005,White Complete,CREAM,,,GARNIER,40g,169,238,2
CRU D006,Wrinkle Lift,CREAM,,,GARNIER,40g,279,315,2
SUU D007,Sun Control,Sun Screen ,,,GARNIER,50ml,257,291,2
CRU D011,White Complete (night),CREAM,,,GARNIER,40g,294,332,2
SU D012,Ultra Blends,SHAMPOO,,,GARNIER,175ml,128,180,2
SU D013,Ultra Blends 360ml,SHAMPOO,,,GARNIER,360ml,227,320,2
cU D014,Royal jelly&Lavender,Conditionar,,,GARNIER,175ml,178,250,2
SU D015,Ultra Blends 640ml,SHAMPOO,,,GARNIER,640ml,452,640,2
S555555003,Fructis (750ml),SHAMPOO,,,GARNIER,750ml,550,800,2
S555555008,Triple nutrition(511ml),SHAMPOO,,,GARNIER,511ml,450,650,1
S555555010,Color Shield(384ml),SHAMPOO,,,GARNIER,384ml,290,450,2
C M555555021,Purifying Foam Cleanser,Clinging milk ,,,GARNIER,200ml,430,600,2
FW9139,Garnier Face Wash,Face Wash ,,,GARNIER,100g,260,380,2
SA G S056,Garnier Shampo(750),SHAMPOO,,,GARNIER,750ml,590,800,2
H SP555555036,Garnier Hair Spray,Hair Spray ,,,GARNIER,232g,450,600,1
C MA G S124,Garnier Cleansing ,Clinging milk ,,,GARNIER,200ml,480,650,1
ClA G S130,Garnier Cleansing ,Cleanser,,,GARNIER,700ml,850,1150,1
H Co14022,Hair Color ,Hair Color ,,,GARNIER,pcs,440,550,2
FOM9257,Garnier Face Wash,FOAM,,,GARNIER,100ml,260,350,2
F F9264,Garnier Face Fome,Face Fome ,,,GARNIER,100ml,260,380,2
H CoU D016,Garnier Hair Colour,Hair Color ,,,GARNIER,pcs,261,350,2
CR14095,Garnier Cream,CREAM,,,GARNIER,pcs,550,750,2
FW14097,Garnier Face Wash,Face Wash ,,,GARNIER,pcs,420,550,2
FW14115,Face Wash ,Face Wash ,,,GARNIER,946ml,400,550,2
FW9463,Garnier Fase Wash,Face Wash ,,,GARNIER,pcs,260,380,1
L9479,Garnier lotion,LOTION,,,GARNIER,400ml,400,600,1
H Co9564,Garnier Color,Hair Color ,,,GARNIER,pcs,240,350,1
FW9610,Garnier Fase Wash,Face Wash ,,,GARNIER,pcs,250,380,1
FW9656,Garnier Fase Wash,Face Wash ,,,GARNIER,pcs,390,550,1
FW9724,Garnier Man Face wash,Face Wash ,,,GARNIER,pcs,260,380,1
S DUE001,SHE IS LOVE,SHE DEO,,,SHE,pcs,199,300,2
S DUE002,SHE IS COOL,SHE DEO,,,SHE,pcs,199,300,2
S DUE003,SHE IS SWEET,SHE DEO,,,SHE,pcs,199,300,2
S DUE004,SHE IS HAPPY,SHE DEO,,,SHE,pcs,199,300,2
S DUE005,SHE IS PREETY,SHE DEO,,,SHE,pcs,199,300,2
S DUE006,SHE IS FUN,SHE DEO,,,SHE,pcs,199,300,2
S DUE007,SHE IS  FROM NEWYORK,SHE DEO,,,SHE,pcs,199,300,2
S DUE008,SHE IS FROM PARIS,SHE DEO,,,SHE,pcs,199,300,2
S DUE009,SHE IS SEXY,SHE DEO,,,SHE,pcs,199,300,2
S PUE010,SHE IS PREETY 50ml,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE011,SHE IS  CLUBBER,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE012,SHE IS  CLUBBER,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE013,SHE IS LOVE,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE014,SHE IS  FROM NEWYORK,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE015,SHE IS FROM PARIS 50ml,SHE PERFUME,,,SHE,pcs,749,1000,2
S PUE016,SHE IS  SWEET,SHE PERFUME,,,SHE,pcs,749,1000,2
S B MUE017,SHE IS  FROM NEWYORK,SHE BODY MIST,,,SHE,pcs,299,400,4
BSUE018,SHE is SEXY,BODY SPRAY,,,SHE,pcs,749,1050,2
BMIUE020,SHE Body Mist,Body Mist,,,SHE,pcs,299,450,2
O9339,SESA Oil,OIL,,,SHE,pcs,290,450,2
BMIUE036,body spray,Body Mist,,,SHE,pcs,232,260,1
BMIUE037,Body Mist,Body Mist,,,SHE,pcs,290,400,1
BSUE038,body spray,BODY SPRAY,,,SHE,pcs,649,900,1
SETUE039,set,SET,,,SHE,946ml,949,1400,1
O C G S8001,EDT 65 ml +EDL 15ml SPARY(BELGARI),OMNIA CRYSTALLINE GIFT SET,,,BELGARI,pcs,4600,6000,2
E D P12019,Belgari Man EDP 100ml,E D P,,,BELGARI,pcs,3000,5500,2
PERFUMEB I B P L036,BALGARI OMNIA,PERFUME,,,BELGARI,65ml,3800,5000,1
PERFUMEB I B P L073,Balgari AQVA,PERFUME,,,BELGARI,pcs,3200,4300,1
O A G S8002,EDT 65 ml +EDL 15ml SPARY(BELGARI),OMNIA AMETHYSTE GIFT SET,,,BVLGARI,pcs,4600,6000,2
O A G S8003,EDL 65ml + BODY LOTION 75 ml +SCENTED SOAP 75G+BEAUTY BAG(BELGARI),OMNIA AMETHYSTE GIFT SET,,,BVLGARI,pcs,5400,6000,2
B A T B8004,EDC 150ml Spray(BELGARI),Bvlgari Au THe Blue,,,BVLGARI,pcs,6200,7000,2
BM8005,EDT 100ml Spary(BELGARI),Bvlgari Man,,,BVLGARI,pcs,3800,5000,2
212 W8006,DEO Spray250ml(CAROLINA HERRERA),212 Woman,,,Carolina herrera,pcs,2000,3000,3
212 W G8007,EDT 100ml + Body Lotion 100ml(CAROLINA HERRERA),212 WOMAN GIFT,,,Carolina herrera,pcs,4800,6000,2
212 S W G S8008,EDP 100ml + Body Lotion 100ml(CAROLINA HERRERA),212 sexy Woman gift  Set,,,Carolina herrera,pcs,4800,6000,2
212 S M8009,EDT 100ml Spray(CAROLINA HERRERA),212 sexy Man,,,Carolina herrera,pcs,4200,6000,2
212 Man8010,212 man(CAROLINA HERRERA),212  Man,,,Carolina herrera,pcs,2600,3500,2
CH CH S W G S8011,EDP 50ml + Body Lotion 100ml(CAROLINA HARRERA),CH CH Sublime Woman gift set,,,Carolina herrera,pcs,5700,7000,2
CH CH M P8012,EDT 100ml SPRAY (CAROLINA HERRERA),CH CH Men Prive,,,Carolina herrera,pcs,5500,7000,2
CH CH M S G S8013,EDT 100ml +After Shave Blam 100ml(CAROLINA HERRERA),CH CH Men Sport Gift Set,,,Carolina herrera,pcs,4800,6000,2
212 V W8014,EDP 80ml Spray(CAROLINA HERRERA),212 VIP  Woman,,,Carolina herrera,pcs,5600,7000,2
O F M8015,EDT 125ml Spray(CALVIN KLEIN),Obsession For Man ,,,Calvin Klein,pcs,1900,3000,2
E D TA G S021,Eternity Men Edt 100ml,E D T,,,Calvin Klein,pcs,2100,3000,2
E D T12022,CalvinKlen Man EDT 100ml,E D T,,,Calvin Klein,pcs,2000,3000,1
E D T12028,Calvin Klein Contradiction For Men EDT 100ml,E D T,,,Calvin Klein,pcs,2050,3000,2
E D T12038,Calvin klein Ck ONe Shock EDT 200ml,E D T,,,Calvin Klein,pcs,2150,3000,2
E D P12046,ETERNITY Moment EDP 100ml,E D P,,,Calvin Klein,pcs,2050,2800,6
E D T12049,ck One Shock EDT 100ml,E D T,,,Calvin Klein,pcs,1600,2200,1
A12051,Calvin Klein encounter After Shave 100ml,After,,,Calvin Klein,pcs,1900,3000,3
E D P12056,Euphoria Essence EDP 100ml,E D P,,,Calvin Klein,pcs,3400,4500,1
PERFUMEA G S090,Calvin Klein,PERFUME,,,Calvin Klein,100ml,2350,3200,1
PERFUMEA G S098,Reveal Canvin Klein,PERFUME,,,Calvin Klein,100ml,2750,3800,1
PERFUMEA G S100,Obsession Parfume,PERFUME,,,Calvin Klein,125ml,2150,3000,1
PERFUMEA G S102,CK be Calvin Klein,PERFUME,,,Calvin Klein,200ml,2250,3200,1
PERFUME12091,Armani Eternity Moment,PERFUME,,,Calvin Klein,100ml,2100,3000,1
PERFUME12096,CK be Calvin Klein,PERFUME,,,Calvin Klein,200ml,1950,3000,1
PERFUME12104,CK free Man,PERFUME,,,Calvin Klein,100ml,2050,3000,1
PERFUME12109,CK One SHOCk,PERFUME,,,Calvin Klein,200ml,2150,3000,1
PERFUME12114,Calvin Klein Man,PERFUME,,,Calvin Klein,100ml,2100,3000,1
PERFUME12117,CK one Shock ,PERFUME,,,Calvin Klein,200ml,2150,3000,1
PERFUMEA G S201,Obsession Man,PERFUME,,,Calvin Klein,125ml,2130,3000,1
PERFUMEA G S202,CK one,PERFUME,,,Calvin Klein,200ml,2230,3000,1
PERFUMEA G S208,Eternity,PERFUME,,,Calvin Klein,100ml,2130,2800,1
PERFUMEA G S209,Obsession,PERFUME,,,Calvin Klein,100ml,2100,3000,1
PERFUMEA G S210,Euphoria Essence,PERFUME,,,Calvin Klein,100ml,2900,4000,1
PERFUMEA G S211,CK Freee Man,PERFUME,,,Calvin Klein,100ml,2100,3000,1
PERFUMEA G S213,Calvin Klein MAn,PERFUME,,,Calvin Klein,100ml,2400,3000,1
PERFUMEA G S216,Beauty,PERFUME,,,Calvin Klein,100ml,2350,3000,1
PERFUMEA G S217,Ck in 2u,PERFUME,,,Calvin Klein,100ml,1800,2400,1
PERFUMEA G S221,CK one Shock,PERFUME,,,Calvin Klein,100ml,1800,2300,1
PERFUMEA G S222,Eternity moment,PERFUME,,,Calvin Klein,100ml,2350,3000,1
PERFUMEA G S224,Ck One Red,PERFUME,,,Calvin Klein,100ml,1830,2400,1
PERFUMEA G S227,Clinique Happy Man,PERFUME,,,Calvin Klein,100ml,3250,4200,1
PERFUMEA G S235,Ck in 2u,PERFUME,,,Calvin Klein,100ml,1800,2400,1
PERFUME12119,Ck in 2u,PERFUME,,,Calvin Klein,100ml,1520,2200,1
PERFUME12120,Sheer Beauty,PERFUME,,,Calvin Klein,100ml,2030,3000,1
PERFUME12123,Ck be,PERFUME,,,Calvin Klein,100ml,1500,2000,1
PERFUME12125,CK one Shock,PERFUME,,,Calvin Klein,100ml,1550,2200,1
PERFUME12131,Sheer Beauty,PERFUME,,,Calvin Klein,100ml,2030,3000,1
PERFUME12133,Eternity moment,PERFUME,,,Calvin Klein,100ml,2050,3000,1
PERFUME325864003,CK One Summer,PERFUME,,,Calvin Klein,100ml,1800,2600,1
PERFUME325864008,Eternity moment,PERFUME,,,Calvin Klein,100ml,2050,3000,1
PERFUME325864009,Calvin Klein,PERFUME,,,Calvin Klein,200ml,2200,3000,1
PERFUME325864012,CK one,PERFUME,,,Calvin Klein,pcs,1600,2000,1
PERFUME35286005,Eternity Moment Calvin klein,PERFUME,,,Calvin Klein,100ml,2100,3000,1
PERFUME35286006,Euphoria Calvin Klein,PERFUME,,,Calvin Klein,100ml,2150,3200,1
PERFUME35286008,Calvin Klein,PERFUME,,,Calvin Klein,100ml,2100,3200,1
DSA G S251,CK deo Stick,Deo stick,,,Calvin Klein,pcs,850,1200,1
BSA G S254,Obsession For Man,BODY SPRAY,,,Calvin Klein,pcs,1000,1400,1
PERFUMEA G S261,Euphoria Essence,PERFUME,,,Calvin Klein,pcs,2900,3800,1
PERFUMEA G S264,Euphoria Man,PERFUME,,,Calvin Klein,pcs,2350,3000,1
PERFUME325864016,Ck One,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME325864017,CK Freee Man,PERFUME,,,Calvin Klein,pcs,2100,3000,1
PERFUME325864018,CK be,PERFUME,,,Calvin Klein,pcs,2100,3000,1
PERFUME325864023,CK be,PERFUME,,,Calvin Klein,pcs,1600,2000,1
PERFUME325864025,Ck One,PERFUME,,,Calvin Klein,pcs,1600,2000,1
PERFUME325864026,Eternity Men,PERFUME,,,Calvin Klein,pcs,2100,3000,1
PERFUME12143,Euphoria Perfume,PERFUME,,,Calvin Klein,pcs,2850,3800,1
PERFUME12144,CK Freee Man,PERFUME,,,Calvin Klein,pcs,2000,3000,1
PERFUME12148,REveal ,PERFUME,,,Calvin Klein,pcs,2500,3500,1
PERFUME12150,Eternity moment,PERFUME,,,Calvin Klein,pcs,2100,3000,1
PERFUME12152,CK one,PERFUME,,,Calvin Klein,pcs,1500,2000,1
PERFUME12163,Eternity Men,PERFUME,,,Calvin Klein,pcs,2000,3000,1
PERFUME12168,CK be,PERFUME,,,Calvin Klein,pcs,2000,3000,1
DS12171,Eternity  Calvin klein stike,Deo stick,,,Calvin Klein,pcs,800,1200,2
L I G S8016,EDP 40ml + 3ml + pouch(GIVENCHY),LIVE Irresistible gift set ,,,Givenchy,pcs,5600,7000,2
G O8017,Deo Spary 150ml (GIVENCHY),Gentlement only ,,,Givenchy,pcs,1600,3000,2
G O G S8018,EDT 100ml+ Hair & Body Get 100ml(GIBENCY),Gentlement only gift Set,,,Givenchy,pcs,5200,6500,2
G P H8019,EDT 100ml Spary(GIVENCHEY),Givency Pour Homme ,,,Givenchy,pcs,4200,5500,2
D N W8020,EDP 75ml Spray(GIVENCHY),Dahlia Noir  Woman ,,,Givenchy,pcs,7200,9000,2
D D G S8021,EDT 75ml +5ml + Pouch(GIVENCHY),Delhia Divin Gift Set ,,,Givenchy,pcs,8800,10000,2
A S LB I B P L041,GiVENCHY After Shave,After Shave ,,,Givenchy,100ml,3700,4800,1
GSB I B P L047,GIFT SET,Gift Set,,,Givenchy,pcs,9400,12500,1
GSB I B P L048,GIFT SET,Gift Set,,,Givenchy,pcs,10200,13500,1
GSB I B P L049,GIFT SET,Gift Set,,,Givenchy,pcs,7200,9500,1
GSB I B P L050,GIFT SET,Gift Set,,,Givenchy,pcs,6800,8800,1
A S LB I B P L060,GiVENCHY After Shave,After Shave ,,,Givenchy,100ml,3700,4800,1
PERFUME12102,GiVENCHY gental Man,PERFUME,,,Givenchy,100ml,3200,4500,1
K P H G S8022,EDT 100ml + A/S/Blam 50ml+POUCH(KENGO),Kenzo Pour  Homme Gift Set,,,KENGO,pcs,4600,6000,2
K P H G S80223,EDT 100ml + A/S/Blam 50ml+POUCH(KENGO),Kenzo Pour  Homme Gift Set,,,KENGO,pcs,4700,6000,2
PERFUMEB I B P L033,LEAU PAR KENZO,PERFUME,,,KENGO,100ml,4200,5400,1
PERFUMEB I B P L038,KENGO HOMME,PERFUME,,,KENGO,100ml,3800,5000,1
GSB I B P L046,KENGO HOMME,Gift Set,,,KENGO,pcs,4800,6000,1
B X P/H N S8022,EDT 100ml + 10ml Spray(PACO RABANNE),BLACK XS P/H Nomad Skull,,,PACO RABANNE,pcs,4200,6000,2
B X E H X D8023,EDP 80ml + BODY Lotiom 100ml(PACO RABANNE),"Black XS L, Exces Her X-Mas Day Gift Set",,,PACO RABANNE,pcs,4600,6000,2
I A M8024,EDT 100ml Spary(PACO RABANNE),Invictus Aqua Man ,,,PACO RABANNE,pcs,5300,6500,2
1 M8025,Deo Spary 150ml (PACO RABANNE),1 Million ,,,PACO RABANNE,pcs,1600,2500,2
1 M A G8026,Pure Parfume 100ml(PACO RABANNE),1Million Absulutely Gold,,,PACO RABANNE,pcs,4600,5500,2
L M8027,EDP 80ml Spray(PACO RABANNE),Lady Million ,,,PACO RABANNE,pcs,5300,6500,2
L M8028,EDP 50ml Spray(PACO RABANNE),Lady Million ,,,PACO RABANNE,pcs,4600,5500,2
O W8029,Body Lotion 200ml(PACO RABANNE),Olympea  Women,,,PACO RABANNE,pcs,2200,3500,2
O W 8030,Shower Gel 200ml(PACO RABANNE),Olympea  Women,,,PACO RABANNE,pcs,2000,3000,2
PERFUMEA G S204,Pasha Cartier,PERFUME,,,PACO RABANNE,100ml,3500,4500,1
P9612,Snake Brand powder,POWDER,,,PACO RABANNE,pcs,100,140,1
SD T I001,S-Shampo 600ml(JAPAN),SHAMPOO,,,JAPAN,600ml,1000,1250,3
SD T I002,Beaua -Medicated -scalp care -shampo(JAPAN),SHAMPOO,,,JAPAN,pcs,1160,1450,3
cD T I004,C-CONDITIONAR(JAPAN),Conditionar,,,JAPAN,pcs,1000,1300,2
B SD T I005,B _BODY SOAP(JAPAN),Body Soap,,,JAPAN,pcs,1000,1250,3
FWD T I006,PHARMACT -Face Wash -Gel(JAPAN),Face Wash ,,,JAPAN,pcs,760,950,2
F FD T I007,Acne Cpntrol Face Foam(JAPAN),Face Fome ,,,JAPAN,pcs,700,875,2
